Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1546300800000,0.00048048,0.00048309,0.00047231,0.00047441,119260.0,1546343999999,56.92533406,373,59595.0,28.43157329,0
1546344000000,0.00047607,0.00047916,0.00046198,0.00046792,218614.0,1546387199999,103.21468192,523,120742.0,57.16888668,0
1546387200000,0.00046979,0.00046979,0.00042888,0.00044536,625084.0,1546430399999,276.87905459,1290,309512.0,135.79093885,0
1546430400000,0.00044261,0.00044891,0.00042724,0.00043392,522343.0,1546473599999,228.52021945,1056,301232.0,131.98205185,0
1546473600000,0.00043433,0.00044338,0.00042507,0.00043908,566604.0,1546516799999,244.24488067,2535,386178.0,166.46465006,0
1546516800000,0.00043921,0.00044306,0.00043198,0.00043709,352366.0,1546559999999,153.86448797,815,138562.0,60.61023841,0
1546560000000,0.00043709,0.00043907,0.00041291,0.00042344,445738.0,1546603199999,189.94965456,1125,216770.0,92.55192995,0
1546603200000,0.00042482,0.00043371,0.00041289,0.00042111,440705.0,1546646399999,185.39280097,785,117557.0,49.80805002,0
1546646400000,0.00041871,0.00043617,0.00040297,0.00040644,958255.0,1546689599999,392.5832062,1656,540673.0,221.67758169,0
1546689600000,0.00040516,0.00042546,0.00040402,0.0004153000000000001,2447279.0,1546732799999,1011.94413695,2766,1638561.0,677.36072964,0
1546732800000,0.0004153000000000001,0.0004266,0.0004135,0.00042010000000000013,800892.0,1546775999999,336.45645168,1097,520126.0,218.36664868,0
1546776000000,0.00042053,0.00042384,0.00040931,0.000418,4947228.0,1546819199999,2054.85329404,4517,3415305.0,1418.95170389,0
1546819200000,0.000418,0.00042898,0.0004163,0.00042394,1426779.0,1546862399999,601.61620027,1724,905358.0,382.01652302,0
1546862400000,0.00042331,0.00043223,0.00042121,0.00042868,1661670.0,1546905599999,708.16008332,1218,962785.0,409.65146564,0
1546905600000,0.00042712,0.000435,0.00042212,0.00042423,819280.0,1546948799999,351.03442088,1336,434690.0,186.29020548,0
1546948800000,0.00042418,0.00043035,0.00042202,0.00042917,978580.0,1546991999999,416.16658671,1387,525398.0,223.52994408,0
1546992000000,0.00042805,0.00042987,0.0004172,0.00042708,699804.0,1547035199999,296.25279513,860,444083.0,188.1016698,0
1547035200000,0.00042546,0.00043236,0.00042509,0.00042935,777656.0,1547078399999,332.87183874,845,328957.0,140.82074097,0
1547078400000,0.00043097,0.00045971,0.00042683,0.00044054,1915041.0,1547121599999,845.83559369,1690,1064336.0,468.58114884,0
1547121600000,0.00044046,0.00045028,0.00043003,0.000435,1564828.0,1547164799999,685.47538315,1586,573114.0,251.87026067,0
1547164800000,0.0004362,0.0004965,0.00043076,0.00046906,4398579.0,1547207999999,2071.84636743,3087,1574404.0,741.3603996,0
1547208000000,0.00046939,0.00048818,0.00045285,0.00045841,2123451.0,1547251199999,990.74645636,2143,918953.0,429.30829965,0
1547251200000,0.00045841,0.00046001,0.00043976,0.00044604,893091.0,1547294399999,402.10788725,1124,315140.0,141.45060066,0
1547294400000,0.00044595,0.00046205,0.0004441,0.00045191,495280.0,1547337599999,224.0362404,875,345807.0,156.55995136,0
1547337600000,0.00045261,0.00047662,0.00045183,0.00046398,1475009.0,1547380799999,690.3289376,1471,685346.0,320.03474668,0
1547380800000,0.00046398,0.00048793,0.00046099,0.00047368,1483367.0,1547423999999,702.30998219,1430,669634.0,316.17666338,0
1547424000000,0.0004714,0.00049152,0.00046937,0.0004761,1107768.0,1547467199999,533.93528643,1308,587625.0,283.93762586,0
1547467200000,0.00047529,0.0004765,0.00044058,0.00045105,1066629.0,1547510399999,488.55560082,1315,502291.0,229.06460757,0
1547510400000,0.00045175,0.00045223,0.00044333,0.00044691,489684.0,1547553599999,219.68304598,911,226279.0,101.70609706,0
1547553600000,0.00044651,0.00046653,0.00043839999999999987,0.00046076,874371.0,1547596799999,396.96241604,1091,430225.0,194.94121158,0
1547596800000,0.00046114,0.00046649,0.00045068,0.00045482,559712.0,1547639999999,256.57456635,654,217418.0,99.9183665,0
1547640000000,0.00045482,0.00046281,0.0004402,0.00045837,1016712.0,1547683199999,460.69655528,1184,453309.0,205.50798341,0
1547683200000,0.00045837,0.00051505,0.00045612,0.00047541,1796032.0,1547726399999,853.05509954,1905,1085219.0,517.01934025,0
1547726400000,0.00047541,0.00047682,0.000456,0.00046403,888875.0,1547769599999,413.6341395,1233,227761.0,106.03007813,0
1547769600000,0.00046402,0.00046733,0.00045879,0.00046407,471311.0,1547812799999,218.4452003,855,186752.0,86.6730929,0
1547812800000,0.00046397,0.0004704,0.00046204,0.00046866,403739.0,1547855999999,188.0108029,598,237101.0,110.51817161,0
1547856000000,0.00046775,0.00046812,0.00045493,0.00046098,441639.0,1547899199999,204.33946498,633,182049.0,84.30365147,0
1547899200000,0.0004592,0.00046546,0.00045752,0.00046298,393922.0,1547942399999,182.00199758,496,180948.0,83.78044275,0
1547942400000,0.00046392,0.00046989,0.00046016,0.00046469,393500.0,1547985599999,182.99646672,602,203000.0,94.58541609,0
1547985600000,0.00046694,0.00048264,0.00046,0.00046762,735739.0,1548028799999,346.90642139999994,906,330362.0,156.1378282,0
1548028800000,0.00046755,0.00047724,0.000465,0.00046956,536520.0,1548071999999,252.79678871,618,134413.0,63.4815898,0
1548072000000,0.00047097,0.00048114,0.00046935,0.00048013,421952.0,1548115199999,200.39999788,589,185693.0,88.42045888,0
1548115200000,0.00048007,0.00048455,0.00047335,0.00047876,647065.0,1548158399999,310.34175134,942,349885.0,168.12775571,0
1548158400000,0.00047828,0.00048059,0.00047113,0.00047372,330549.0,1548201599999,157.01477724,532,97974.0,46.60071318,0
1548201600000,0.00047368,0.00047477,0.00046174,0.00047196,407977.0,1548244799999,191.10605529,673,127734.0,60.0029922,0
1548244800000,0.00047196,0.00047655,0.00046581,0.00047078,416348.0,1548287999999,196.8409091,544,135343.0,63.95447288,0
1548288000000,0.00046923,0.00047883,0.00046586,0.00047503,1373809.0,1548331199999,646.73875782,1396,550374.0,259.75173603,0
1548331200000,0.00047315,0.00047751,0.00047197,0.00047671,348067.0,1548374399999,165.51129572,483,212866.0,101.29247869,0
1548374400000,0.00047457,0.00047774,0.0004696000000000001,0.00047011,567634.0,1548417599999,269.29672412,711,298210.0,141.74029205,0
1548417600000,0.00047194,0.00047609,0.00046942,0.00047555,349136.0,1548460799999,165.34938896,400,129872.0,61.60492451,0
1548460800000,0.00047554,0.00047554,0.00047024,0.00047174,243841.0,1548503999999,115.17016989,305,168576.0,79.6439276,0
1548504000000,0.00047032,0.00047193,0.00046664,0.00046916,308866.0,1548547199999,145.0183031,519,141709.0,66.60356195,0
1548547200000,0.00046999,0.0004744,0.00045886,0.00046101,660229.0,1548590399999,308.10113956,914,291086.0,136.40294808,0
1548590400000,0.000461,0.00046529,0.00045544,0.00046529,489019.0,1548633599999,225.17761204,812,288315.0,133.03794702,0
1548633600000,0.00046562,0.00046726,0.00044993,0.00045739,1132730.0,1548676799999,518.12749279,1360,565206.0,258.92273462,0
1548676800000,0.00045757,0.00045757,0.00044043,0.00045381,976838.0,1548719999999,437.23132748,1555,351784.0,158.05465827,0
1548720000000,0.00045206,0.00045378,0.00043717,0.00043937,305273.0,1548763199999,135.79154091,585,109809.0,48.8974263,0
1548763200000,0.00043974,0.00045002,0.00043834,0.0004469,305639.0,1548806399999,135.66322367,489,182209.0,80.98827262,0
1548806400000,0.00044847,0.00045401,0.00044556,0.00044989,387146.0,1548849599999,173.76666349,456,326290.0,146.49568077,0
1548849600000,0.00044989,0.00044991,0.000416,0.00043323,1359340.0,1548892799999,587.70646991,1346,628477.0,271.86572344,0
1548892800000,0.00043323,0.0004335,0.0003963,0.00040253,2332057.0,1548935999999,963.71061721,2164,1424473.0,588.08014,0
1548936000000,0.00040252,0.00040657,0.00036702,0.00037487,4890491.0,1548979199999,1880.94840494,3989,2074966.0,797.87782338,0
1548979200000,0.00037487,0.0003884,0.00036969,0.00038785,2071289.0,1549022399999,784.16283161,1785,946704.0,358.90233918,0
1549022400000,0.00038785,0.00039,0.000375,0.0003766,1904545.0,1549065599999,730.97923913,1645,837280.0,321.60872856,0
1549065600000,0.000377,0.00038583,0.00037289,0.00037494,850896.0,1549108799999,321.36794293,781,333882.0,126.70066067,0
1549108800000,0.00037494,0.00037564,0.00036252,0.00036504,906280.0,1549151999999,336.43847867,1022,214206.0,79.46342109999998,0
