Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1546300800000,3.04e-06,3.05e-06,2.93e-06,3e-06,2532263.0,1546343999999,7.5516492,641,1247883.0,3.72715215,0
1546344000000,3e-06,3.3e-06,2.97e-06,3.25e-06,15705701.0,1546387199999,49.70715635,3229,7760424.0,24.59100869,0
1546387200000,3.25e-06,3.43e-06,3.15e-06,3.28e-06,19289635.0,1546430399999,63.35310711,3578,9419676.0,31.00864011,0
1546430400000,3.28e-06,3.28e-06,3.16e-06,3.17e-06,7066498.0,1546473599999,22.66626115,1315,2195793.0,7.05801902,0
1546473600000,3.17e-06,3.24e-06,3.16e-06,3.21e-06,3978723.0,1546516799999,12.75222997,3967,2555296.0,8.20084624,0
1546516800000,3.21e-06,3.21e-06,3.06e-06,3.1e-06,4208029.0,1546559999999,13.15332995,1169,1391487.0,4.36149619,0
1546560000000,3.09e-06,3.13e-06,3.06e-06,3.11e-06,2346584.0,1546603199999,7.25425969,508,624694.0,1.9365865,0
1546603200000,3.11e-06,3.12e-06,3.05e-06,3.07e-06,2068477.0,1546646399999,6.38391935,433,742927.0,2.29653959,0
1546646400000,3.08e-06,3.09e-06,3.03e-06,3.05e-06,4316016.0,1546689599999,13.22075967,2896,1236501.0,3.796861100000001,0
1546689600000,3.05e-06,3.31e-06,3.01e-06,3.07e-06,43667788.0,1546732799999,138.18924421,4676,26181550.0,83.26643655,0
1546732800000,3.07e-06,3.12e-06,3.05e-06,3.12e-06,5477091.0,1546775999999,16.871380600000002,634,2980634.0,9.20539468,0
1546776000000,3.11e-06,3.18e-06,3.07e-06,3.12e-06,7895839.0,1546819199999,24.65717385,1520,3695439.0,11.57214565,0
1546819200000,3.13e-06,3.4e-06,3.04e-06,3.07e-06,18343122.0,1546862399999,59.41091151,2586,8353757.0,27.21112249,0
1546862400000,3.07e-06,3.1e-06,3.03e-06,3.08e-06,2298253.0,1546905599999,7.0490967000000015,473,870768.0,2.67702868,0
1546905600000,3.08e-06,3.12e-06,3.03e-06,3.11e-06,3496827.0,1546948799999,10.73175719,612,1707059.0,5.24901128,0
1546948800000,3.1e-06,3.21e-06,3.08e-06,3.1e-06,4584114.0,1546991999999,14.2678945,897,2128202.0,6.64587314,0
1546992000000,3.12e-06,3.3e-06,3.08e-06,3.17e-06,8978771.0,1547035199999,28.50019521,1617,5064484.0,16.17598599,0
1547035200000,3.18e-06,3.18e-06,2.8e-06,3.09e-06,6795241.0,1547078399999,20.84358321,1047,2165600.0,6.65398949,0
1547078400000,3.08e-06,3.09e-06,2.82e-06,2.9e-06,7630312.0,1547121599999,22.56103281,1611,2842142.0,8.40871766,0
1547121600000,2.9e-06,2.92e-06,2.8e-06,2.86e-06,3863677.0,1547164799999,11.03162848,838,1310235.0,3.74343776,0
1547164800000,2.86e-06,2.93e-06,2.85e-06,2.92e-06,2467761.0,1547207999999,7.14919627,566,1070613.0,3.11229545,0
1547208000000,2.9e-06,3e-06,2.89e-06,2.98e-06,3417007.0,1547251199999,10.03834972,707,1900865.0,5.59974768,0
1547251200000,2.98e-06,3.07e-06,2.92e-06,2.96e-06,6176363.0,1547294399999,18.48450092,1217,2539201.0,7.6174742,0
1547294400000,2.96e-06,3.04e-06,2.9e-06,2.95e-06,7665469.0,1547337599999,22.69889624,1388,3093476.0,9.17680933,0
1547337600000,2.95e-06,3.22e-06,2.93e-06,3.02e-06,19218080.0,1547380799999,59.38653194,2393,9585155.0,29.78964963,0
1547380800000,3.02e-06,3.04e-06,2.86e-06,2.87e-06,4686053.0,1547423999999,13.73757615,840,1660167.0,4.86466896,0
1547424000000,2.87e-06,2.94e-06,2.87e-06,2.91e-06,1504948.0,1547467199999,4.37439277,277,707657.0,2.05927767,0
1547467200000,2.92e-06,3.13e-06,2.89e-06,3.04e-06,7816992.0,1547510399999,23.45136627,1675,3602460.0,10.81052402,0
1547510400000,3.05e-06,3.19e-06,2.99e-06,3.07e-06,10601968.0,1547553599999,32.72971684,2251,5438894.0,16.9059468,0
1547553600000,3.07e-06,3.42e-06,3.01e-06,3.1e-06,58182360.0,1547596799999,186.05165934,8829,24381664.0,78.55061634,0
1547596800000,3.1e-06,3.31e-06,3.04e-06,3.23e-06,19931580.0,1547639999999,63.04337135,2969,9314285.0,29.48500328,0
1547640000000,3.23e-06,3.34e-06,3.13e-06,3.27e-06,12340804.0,1547683199999,39.82848871,2452,5385738.0,17.429840600000002,0
1547683200000,3.27e-06,3.27e-06,3.11e-06,3.22e-06,7856899.0,1547726399999,25.08814076,1427,3393147.0,10.854232,0
