Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1546300800000,0.00060745,0.00060745,0.00057875,0.00059646,46218.0,1546343999999,27.32943379,208,12495.0,7.41280004,0
1546344000000,0.00058746,0.00059886,0.00057201,0.00058853,43979.0,1546387199999,25.8484199,283,16307.0,9.61315606,0
1546387200000,0.00058532,0.00058541,0.0005486000000000001,0.0005569,71273.0,1546430399999,40.36437377,310,21106.0,12.03765849,0
1546430400000,0.00055677,0.00055691,0.00053468,0.00054562,54153.0,1546473599999,29.62581997,192,29971.0,16.45870567,0
1546473600000,0.0005502,0.00056367,0.0005372,0.00055205,110884.0,1546516799999,60.80330746,330,75698.0,41.49321135,0
1546516800000,0.00055203,0.00055623,0.00054543,0.00054795,42036.0,1546559999999,23.23235903,98,27001.0,14.95065512,0
1546560000000,0.00054746,0.0005534,0.00052515,0.00053812,74329.0,1546603199999,40.05402579,399,37154.0,20.12429318,0
1546603200000,0.00053251,0.00054448,0.00052832,0.00053484,24430.0,1546646399999,13.12316292,129,15021.0,8.0886615,0
1546646400000,0.00053091,0.00053379,0.0005139,0.00052799,102905.0,1546689599999,53.94513737,291,39315.0,20.61815437,0
1546689600000,0.00052799,0.00053902,0.0005268,0.00053376,20370.0,1546732799999,10.77701586,123,3362.0,1.79313106,0
1546732800000,0.00053913,0.00055455,0.00053341,0.00053842,126567.0,1546775999999,69.26209736,504,80362.0,44.06260056,0
1546776000000,0.00054607,0.00055382,0.00053801,0.00054925,129479.0,1546819199999,70.74218706,440,79518.0,43.56315705,0
1546819200000,0.00055256,0.00055442,0.00054,0.00054483,156125.0,1546862399999,85.26778957,340,41275.0,22.66226578,0
1546862400000,0.00054483,0.00055437,0.0005421,0.00055332,104802.0,1546905599999,57.42189184,207,36579.0,20.12944569,0
1546905600000,0.00055341,0.00055739,0.00054148,0.00054449,59295.0,1546948799999,32.63304318,274,22337.0,12.3672337,0
