Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1596672000000,0.05363,0.12,0.05363,0.061120000000000015,5999424.0,1596715199999,366771.240365,1931,1859306.4,116137.940669,0
1596715200000,0.061120000000000015,0.066,0.05755,0.058220000000000015,8197240.7,1596758399999,496732.629412,2449,3192449.5,193860.821756,0
1596758400000,0.0579,0.07401,0.057579999999999985,0.0671,31069353.2,1596801599999,2101440.640478,7378,12317813.3,827756.896282,0
1596801600000,0.06701,0.07594,0.06323,0.07484,20186676.7,1596844799999,1401482.25453,6224,9849955.3,690386.903389,0
1596844800000,0.07497999999999999,0.08800000000000001,0.07259,0.08349,33891653.4,1596887999999,2682309.732904,10019,15188380.5,1203273.99636,0
1596888000000,0.08342999999999999,0.10469,0.0816,0.10280999999999997,51873487.3,1596931199999,4786269.030939,18019,23779842.6,2198049.675539,0
1596931200000,0.10266,0.132,0.10034,0.11485,95190914.6,1596974399999,10923832.961612,32762,46256287.7,5309937.950669,0
1596974400000,0.11485,0.11542,0.09924,0.09972,42456605.6,1597017599999,4563700.015464,17086,18236367.5,1964727.658742,0
1597017600000,0.09971,0.11224,0.09228,0.10205,53139051.4,1597060799999,5364314.587046,20086,21668759.6,2190951.990176,0
1597060800000,0.10222,0.10677,0.09896,0.10139,18381777.5,1597103999999,1874159.88222,8475,8783616.1,897102.71635,0
1597104000000,0.10135,0.104,0.0916,0.09478,16184649.5,1597147199999,1556451.954209,7292,6404650.2,620040.6145189999,0
1597147200000,0.09443,0.0952,0.08473,0.09057,17498884.8,1597190399999,1557476.550052,6898,8017673.0,716101.5089060002,0
1597190400000,0.09057,0.10158,0.08509,0.09512,17969778.3,1597233599999,1687481.270163,6552,7727971.3,727930.7746649998,0
1597233600000,0.09512,0.101,0.09459,0.09839,12819761.4,1597276799999,1252133.923266,5448,6003978.0,587188.3410659999,0
1597276800000,0.098,0.10499,0.09054,0.0986,19449690.8,1597319999999,1919472.513813,7412,8973132.6,885704.352026,0
1597320000000,0.09869,0.09908,0.0915,0.09225,8483135.7,1597363199999,813046.023432,3852,4372929.4,419813.037618,0
1597363200000,0.09232,0.1035,0.09036,0.09913,15390058.3,1597406399999,1481875.507468,6024,8235014.0,798335.469224,0
1597406400000,0.09913,0.09929,0.09198,0.09529,13103489.3,1597449599999,1241898.346109,4422,6292313.3,595670.908363,0
1597449600000,0.09532,0.1015,0.09482,0.09522,12742781.2,1597492799999,1245537.436066,4760,5847609.7,571548.544359,0
1597492800000,0.09523,0.09888,0.09473,0.09888,5829800.3,1597535999999,562454.89576,2343,3334108.5,322000.676525,0
1597536000000,0.09888,0.10028,0.09475,0.0953,8506145.6,1597579199999,831460.758825,3285,3904780.4,382410.926487,0
1597579200000,0.09575,0.09988,0.094,0.0986,6190312.5,1597622399999,599748.949313,2310,2731412.4,265301.505275,0
1597622400000,0.0986,0.09988,0.096,0.099,8567238.1,1597665599999,840969.898508,3183,4034210.1,396648.802617,0
1597665600000,0.09917,0.09979,0.09448,0.0958,4987858.6,1597708799999,480285.605483,2621,2254746.8,217187.387034,0
1597708800000,0.0958,0.09625,0.0906,0.0912,7639113.7,1597751999999,710162.563766,3173,3613328.2,335993.371454,0
1597752000000,0.09121,0.092,0.08615,0.09022,6420796.5,1597795199999,571598.909293,2843,3386431.9,300775.46675300004,0
1597795200000,0.09013,0.09163,0.08037000000000001,0.08415,6673253.7,1597838399999,565302.252612,3107,2937422.8,248269.364563,0
1597838400000,0.08417000000000001,0.08722,0.08164,0.08275,2680997.4,1597881599999,226636.828135,1089,1154800.8,97906.309384,0
1597881600000,0.08291,0.08507999999999999,0.08001,0.08454,2863240.4,1597924799999,237451.568908,1195,1327421.5,110568.928877,0
1597924800000,0.08454,0.09132,0.08454,0.09131,3515137.9,1597967999999,310168.9651,1674,1378293.4,121536.47473,0
1597968000000,0.09131,0.092,0.0835,0.08698,6820415.6,1598011199999,612032.728245,2748,2914016.4,261770.430886,0
1598011200000,0.08696,0.09475,0.08491,0.09378,8651665.0,1598054399999,780601.789915,3978,4183935.9,376416.269388,0
1598054400000,0.0943,0.1067,0.08578,0.10643,26810123.5,1598097599999,2592892.90163,10004,13862756.9,1343145.457157,0
1598097600000,0.10638,0.115,0.09156,0.0969,33832171.9,1598140799999,3447944.610729,11761,15559179.2,1592854.7297959996,0
1598140800000,0.0969,0.09736,0.08900000000000001,0.09107,7690584.1,1598183999999,707839.882903,2879,4089439.2,374196.222822,0
1598184000000,0.09052,0.09273,0.09,0.09193,3295548.4,1598227199999,299402.61477,1574,1745192.5,158517.24864,0
1598227200000,0.09233,0.09665,0.09065,0.09321,6632921.0,1598270399999,615965.308339,4149,3094965.1,287374.371538,0
1598270400000,0.09297,0.095,0.09114,0.09199,3605394.5,1598313599999,335755.797454,1866,1741414.6,162522.75792,0
1598313600000,0.09166,0.09364,0.08885,0.09108,2055534.2,1598356799999,186935.726198,1142,795339.0,72434.781894,0
1598356800000,0.09093,0.09097,0.08209,0.08573,3297686.0,1598399999999,283154.087508,1768,1794156.9,154100.651957,0
1598400000000,0.08573,0.08716,0.08396,0.08614,1790157.1,1598443199999,152947.677498,863,899717.3,76961.922208,0
1598443200000,0.08572,0.08716,0.08379,0.087,2852321.2,1598486399999,244583.601538,1204,1362374.1,116909.251756,0
1598486400000,0.087,0.09447,0.086,0.08825,10856320.3,1598529599999,986530.439335,4518,5288750.5,480653.715504,0
1598529600000,0.08822999999999999,0.09473,0.08601,0.09473,8531327.8,1598572799999,777995.799884,4250,4245311.4,389343.757007,0
1598572800000,0.09446,0.111,0.09121,0.10903,23931513.3,1598615999999,2414056.077142,10119,11383416.6,1150030.548294,0
1598616000000,0.10904,0.1139,0.10377,0.10632,28510502.8,1598659199999,3109357.719978,9957,14032102.2,1529416.921784,0
1598659200000,0.10684,0.1217,0.10213,0.10331,28001353.5,1598702399999,3145736.54942,12291,14305787.0,1609833.64548,0
1598702400000,0.10331,0.10941,0.10138,0.10941,9979858.8,1598745599999,1036260.988519,4123,4904801.9,509636.03825,0
1598745600000,0.10941,0.11194,0.103,0.10416,6579819.4,1598788799999,698743.71021,3113,3017173.7,321865.445476,0
1598788800000,0.10416,0.10599,0.10169,0.10348,3303759.2,1598831999999,340810.943968,1724,1844624.7,190699.640069,0
1598832000000,0.10346,0.10624,0.09882,0.10094,5381858.6,1598875199999,547675.632091,2714,2453991.7,250933.314028,0
1598875200000,0.10128,0.10149,0.0969,0.09846,5436878.4,1598918399999,534746.910176,3017,2976265.6,292698.73445,0
1598918400000,0.09852,0.10197,0.09628,0.09853,4027896.1,1598961599999,397325.143045,2743,1831886.4,180699.624467,0
1598961600000,0.09853,0.10217,0.09715,0.10051,3348513.7,1599004799999,331242.570579,2296,1830716.0,181241.298835,0
1599004800000,0.10073,0.1055,0.0906,0.09486,8603697.5,1599047999999,865772.342779,4563,4016934.7,404981.44415,0
1599048000000,0.09485,0.1008,0.09201,0.10036,2960371.2,1599091199999,285550.519886,2176,1572373.7,152085.4966,0
1599091200000,0.10032,0.10185,0.09398,0.0949,2875677.7,1599134399999,280907.354465,2115,1202463.4,117499.499261,0
1599134400000,0.09474,0.09851,0.0805,0.08238,5278112.6,1599177599999,469096.092079,3926,2366934.8,210525.917538,0
1599177600000,0.08252000000000001,0.08813,0.0803,0.08549,2758796.7,1599220799999,230796.540622,2317,1519733.2,126865.7061,0
1599220800000,0.08556,0.08993,0.081,0.08763,3946470.1,1599263999999,338027.851883,2701,1698916.3,146788.353922,0
1599264000000,0.08764,0.08977,0.0811,0.08219,2145928.9,1599307199999,182207.435636,1531,823347.3,69828.031892,0
1599307200000,0.08208,0.08444,0.07092000000000001,0.07854,4068826.9,1599350399999,321254.310289,2525,2207803.2,174719.593336,0
1599350400000,0.07854,0.08075,0.0723,0.07857,7448346.3,1599393599999,567151.8587979999,2481,4737328.6,359990.150802,0
1599393600000,0.07866000000000001,0.0803,0.07417,0.07837000000000001,5118816.3,1599436799999,395441.355657,2257,3404158.0,262772.347029,0
1599436800000,0.07854,0.08088,0.07286000000000001,0.07339,2778630.8,1599479999999,214530.585656,1695,1622709.7,125334.902956,0
1599480000000,0.07334,0.07699,0.07,0.07699,2293247.8,1599523199999,169148.35627000002,1359,1046813.7,77553.866148,0
1599523200000,0.07696,0.0775,0.07081,0.07147,2096403.7,1599566399999,155429.053671,900,1000623.4,74301.311692,0
1599566400000,0.07147,0.0747,0.07057000000000001,0.07363,3150863.1,1599609599999,231076.05190500003,1169,1147193.3,84117.774954,0
1599609600000,0.07389,0.07946,0.07146,0.07536,3999055.7,1599652799999,298999.090946,1794,2527303.9,188867.258378,0
1599652800000,0.07529,0.07899,0.07446,0.07754,2778404.1,1599695999999,212563.862603,1483,1308087.4,100089.469419,0
1599696000000,0.07758999999999999,0.08236,0.03,0.0771,6278793.0,1599739199999,487718.814752,3329,3886266.6,307851.426794,0
1599739200000,0.0773,0.08219,0.07711,0.08219,2805923.3,1599782399999,223472.48956,1883,1400796.1,111367.734123,0
1599782400000,0.08219,0.08657000000000001,0.07998,0.0834,4749210.3,1599825599999,397025.853772,3445,2291483.4,191512.72565,0
1599825600000,0.08366,0.08553999999999999,0.08267000000000001,0.0854,2701600.0,1599868799999,226494.59702,1502,1333341.6,111873.999004,0
1599868800000,0.08542000000000001,0.0855,0.08302999999999999,0.08365,2993672.4,1599911999999,251267.142385,1734,1598966.3,134328.236891,0
1599912000000,0.08363,0.0855,0.0813,0.08481,2688882.9,1599955199999,225582.917602,1922,1389510.8,116684.15571500002,0
1599955200000,0.085,0.08598,0.08069,0.08126,3819759.9,1599998399999,321267.537806,2667,1827601.6,153560.347208,0
1599998400000,0.08071,0.08234,0.0788,0.08174,2924368.1,1600041599999,234524.869377,1645,1690527.3,135385.524162,0
1600041600000,0.08174,0.08207,0.07925,0.08119,1369369.2,1600084799999,110589.4037,881,532875.8,43129.485775,0
1600084800000,0.08126,0.08371,0.08122,0.08235,1751482.8,1600127999999,144928.271036,1438,1027488.4,85034.470215,0
1600128000000,0.08235,0.08379,0.0797,0.08141,2462448.7,1600171199999,202070.055484,1444,720473.4,59080.870133,0
1600171200000,0.08137,0.08157,0.07901,0.07925,1084440.4,1600214399999,86465.051076,1042,489959.3,39041.412749,0
1600214400000,0.0791,0.08046,0.07624,0.07925,1808364.2,1600257599999,142078.652265,1457,1032189.2,81143.14461,0
1600257600000,0.07926,0.07932,0.07744,0.07851,1664482.8,1600300799999,130175.597301,1263,900129.0,70369.416559,0
1600300800000,0.07874,0.0815,0.0767,0.07851,1433518.5,1600343999999,113189.436231,1273,671613.6,53105.62473500001,0
1600344000000,0.07848,0.08163,0.07667,0.07987000000000001,1227239.5,1600387199999,96793.678209,779,645687.8,50850.186895,0
1600387200000,0.08035,0.0817,0.07946,0.08123,1008498.7,1600430399999,81278.230455,523,493942.5,39816.477699,0
1600430400000,0.08147,0.08333,0.07819,0.07885,2124431.2,1600473599999,171398.165989,1407,766162.4,61930.00810499999,0
1600473600000,0.07896,0.08036,0.07868,0.07962999999999999,1777825.0,1600516799999,141352.014731,1129,917936.8,72974.484221,0
1600516800000,0.07962999999999999,0.08112,0.0785,0.08094,941431.2,1600559999999,75110.751965,741,505969.2,40436.23415,0
1600560000000,0.08082,0.08082,0.07881,0.07969,599215.6,1600603199999,47631.21741000001,438,216051.4,17180.311561000002,0
1600603200000,0.07943,0.08104,0.07718,0.07884,1374341.9,1600646399999,108699.847933,663,827158.5,65565.739441,0
1600646400000,0.07885,0.07927999999999999,0.0708,0.07153999999999999,3313517.6,1600689599999,248028.687482,2038,1545779.1,115302.484906,0
1600689600000,0.07155,0.07174,0.06804,0.06996000000000001,2598872.3,1600732799999,182078.332974,1460,1010890.5,71129.190754,0
1600732800000,0.06996000000000001,0.0711,0.06688999999999999,0.06746,2069971.8,1600775999999,143062.03283399998,1153,784598.6,54127.032024,0
1600776000000,0.06746,0.07278,0.06658,0.07272,2960344.1,1600819199999,206349.380592,1322,1307564.8,91596.368131,0
1600819200000,0.07285,0.07968,0.07146,0.0757,8230406.7,1600862399999,619353.527254,4536,3574462.8,269191.405993,0
1600862400000,0.07552,0.07807,0.06847,0.06882,8038083.0,1600905599999,585793.34235,3884,4134335.4,299562.634986,0
1600905600000,0.06895,0.07322000000000001,0.06798,0.07241,4152390.1,1600948799999,289493.576827,2181,2260683.5,157577.502573,0
1600948800000,0.07254,0.07583,0.07075,0.07556,4297457.9,1600991999999,316203.742021,2387,2434463.4,179172.29123499995,0
1600992000000,0.07551000000000001,0.07778,0.0719,0.07396,2924054.4,1601035199999,218591.352211,2171,1324652.1,99150.64449,0
1601035200000,0.07429,0.07745,0.07287,0.07647999999999999,4861428.6,1601078399999,369363.880185,2963,2581912.5,196427.662337,0
